block,timestamp,trade_size_usdc,uniswap_price,sushiswap_price,signed_spread,absolute_spread,relative_spread_pct,spot_buy_dex,spot_sell_dex,route_a_pnl,route_a_return_pct,route_b_pnl,route_b_return_pct,best_route,best_final_usdc,best_pnl_before_gas,best_return_before_gas_pct,profitable_before_gas
26011788,2026-09-19 13:14:11+00:00,1000.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-12.451156,-1.2451156,-8.386575,-0.8386575,Uniswap V3 -> SushiSwap V2,991.613425,-8.386575,-0.8386575,False
26011788,2026-09-19 13:14:11+00:00,5000.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-195.650841,-3.91301682,-176.079166,-3.52158332,Uniswap V3 -> SushiSwap V2,4823.920834,-176.079166,-3.52158332,False
26011788,2026-09-19 13:14:11+00:00,10000.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-705.180595,-7.05180595,-667.77609,-6.6777609,Uniswap V3 -> SushiSwap V2,9332.22391,-667.77609,-6.6777609,False
26011789,2026-09-19 13:14:23+00:00,100.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-0.624293,-0.624293,-0.214306,-0.214306,Uniswap V3 -> SushiSwap V2,99.785694,-0.214306,-0.214306,False
26011789,2026-09-19 13:14:23+00:00,500.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-4.505874,-0.9011748,-2.463817,-0.4927634,Uniswap V3 -> SushiSwap V2,497.536183,-2.463817,-0.4927634,False
26011789,2026-09-19 13:14:23+00:00,1000.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-12.451156,-1.2451156,-8.386575,-0.8386575,Uniswap V3 -> SushiSwap V2,991.613425,-8.386575,-0.8386575,False
26011789,2026-09-19 13:14:23+00:00,5000.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-195.650841,-3.91301682,-176.079166,-3.52158332,Uniswap V3 -> SushiSwap V2,4823.920834,-176.079166,-3.52158332,False
26011789,2026-09-19 13:14:23+00:00,10000.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-705.180595,-7.05180595,-667.77609,-6.6777609,Uniswap V3 -> SushiSwap V2,9332.22391,-667.77609,-6.6777609,False
26011790,2026-09-19 13:14:35+00:00,100.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-0.624293,-0.624293,-0.214306,-0.214306,Uniswap V3 -> SushiSwap V2,99.785694,-0.214306,-0.214306,False
26011790,2026-09-19 13:14:35+00:00,500.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-4.505874,-0.9011748,-2.463817,-0.4927634,Uniswap V3 -> SushiSwap V2,497.536183,-2.463817,-0.4927634,False
26011790,2026-09-19 13:14:35+00:00,1000.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-12.451156,-1.2451156,-8.386575,-0.8386575,Uniswap V3 -> SushiSwap V2,991.613425,-8.386575,-0.8386575,False
26011790,2026-09-19 13:14:35+00:00,5000.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-195.650841,-3.91301682,-176.079166,-3.52158332,Uniswap V3 -> SushiSwap V2,4823.920834,-176.079166,-3.52158332,False
26011790,2026-09-19 13:14:35+00:00,10000.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-705.180595,-7.05180595,-667.77609,-6.6777609,Uniswap V3 -> SushiSwap V2,9332.22391,-667.77609,-6.6777609,False
26011791,2026-09-19 13:14:47+00:00,100.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-0.624293,-0.624293,-0.214306,-0.214306,Uniswap V3 -> SushiSwap V2,99.785694,-0.214306,-0.214306,False
26011791,2026-09-19 13:14:47+00:00,500.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-4.505874,-0.9011748,-2.463817,-0.4927634,Uniswap V3 -> SushiSwap V2,497.536183,-2.463817,-0.4927634,False
26011791,2026-09-19 13:14:47+00:00,1000.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-12.451156,-1.2451156,-8.386575,-0.8386575,Uniswap V3 -> SushiSwap V2,991.613425,-8.386575,-0.8386575,False
26011791,2026-09-19 13:14:47+00:00,5000.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-195.650841,-3.91301682,-176.079166,-3.52158332,Uniswap V3 -> SushiSwap V2,4823.920834,-176.079166,-3.52158332,False
26011791,2026-09-19 13:14:47+00:00,10000.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-705.180595,-7.05180595,-667.77609,-6.6777609,Uniswap V3 -> SushiSwap V2,9332.22391,-667.77609,-6.6777609,False
26011792,2026-09-19 13:14:59+00:00,100.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-0.624293,-0.624293,-0.214306,-0.214306,Uniswap V3 -> SushiSwap V2,99.785694,-0.214306,-0.214306,False
26011792,2026-09-19 13:14:59+00:00,500.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-4.505874,-0.9011748,-2.463817,-0.4927634,Uniswap V3 -> SushiSwap V2,497.536183,-2.463817,-0.4927634,False
26011792,2026-09-19 13:14:59+00:00,1000.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-12.451156,-1.2451156,-8.386575,-0.8386575,Uniswap V3 -> SushiSwap V2,991.613425,-8.386575,-0.8386575,False
26011792,2026-09-19 13:14:59+00:00,5000.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-195.650841,-3.91301682,-176.079166,-3.52158332,Uniswap V3 -> SushiSwap V2,4823.920834,-176.079166,-3.52158332,False
26011792,2026-09-19 13:14:59+00:00,10000.0,2635.983692762439,2641.417072362232,5.43337959979276,5.43337959979276,0.2061234147506704,Uniswap V3,SushiSwap V2,-705.180595,-7.05180595,-667.77609,-6.6777609,Uniswap V3 -> SushiSwap V2,9332.22391,-667.77609,-6.6777609,False
26011793,2026-09-19 13:15:11+00:00,100.0,2636.714877845221,2641.417072362232,4.702194517010912,4.702194517010912,0.17833534283591726,Uniswap V3,SushiSwap V2,-0.596727,-0.596727,-0.241958,-0.241958,Uniswap V3 -> SushiSwap V2,99.758042,-0.241958,-0.241958,False
26011793,2026-09-19 13:15:11+00:00,500.0,2636.714877845221,2641.417072362232,4.702194517010912,4.702194517010912,0.17833534283591726,Uniswap V3,SushiSwap V2,-4.368431,-0.8736862,-2.601308,-0.5202616,Uniswap V3 -> SushiSwap V2,497.398692,-2.601308,-0.5202616,False
26011793,2026-09-19 13:15:11+00:00,1000.0,2636.714877845221,2641.417072362232,4.702194517010912,4.702194517010912,0.17833534283591726,Uniswap V3,SushiSwap V2,-12.177224,-1.2177224,-8.659648,-0.8659648,Uniswap V3 -> SushiSwap V2,991.340352,-8.659648,-0.8659648,False
26011793,2026-09-19 13:15:11+00:00,5000.0,2636.714877845221,2641.417072362232,4.702194517010912,4.702194517010912,0.17833534283591726,Uniswap V3,SushiSwap V2,-194.318193,-3.88636386,-177.371668,-3.54743336,Uniswap V3 -> SushiSwap V2,4822.628332,-177.371668,-3.54743336,False
26011793,2026-09-19 13:15:11+00:00,10000.0,2636.714877845221,2641.417072362232,4.702194517010912,4.702194517010912,0.17833534283591726,Uniswap V3,SushiSwap V2,-702.602384,-7.02602384,-670.194778,-6.70194778,Uniswap V3 -> SushiSwap V2,9329.805222,-670.194778,-6.70194778,False
26011794,2026-09-19 13:15:23+00:00,100.0,2636.7996567545765,2641.417072362232,4.6174156076552855,4.6174156076552855,0.17511438898389758,Uniswap V3,SushiSwap V2,-0.593531,-0.593531,-0.245164,-0.245164,Uniswap V3 -> SushiSwap V2,99.754836,-0.245164,-0.245164,False
26011794,2026-09-19 13:15:23+00:00,500.0,2636.7996567545765,2641.417072362232,4.6174156076552855,4.6174156076552855,0.17511438898389758,Uniswap V3,SushiSwap V2,-4.352495,-0.870499,-2.617244,-0.5234488,Uniswap V3 -> SushiSwap V2,497.382756,-2.617244,-0.5234488,False
26011794,2026-09-19 13:15:23+00:00,1000.0,2636.7996567545765,2641.417072362232,4.6174156076552855,4.6174156076552855,0.17511438898389758,Uniswap V3,SushiSwap V2,-12.145462,-1.2145462,-8.691301,-0.8691301,Uniswap V3 -> SushiSwap V2,991.308699,-8.691301,-0.8691301,False
26011794,2026-09-19 13:15:23+00:00,5000.0,2636.7996567545765,2641.417072362232,4.6174156076552855,4.6174156076552855,0.17511438898389758,Uniswap V3,SushiSwap V2,-194.163676,-3.88327352,-177.521485,-3.5504297,Uniswap V3 -> SushiSwap V2,4822.478515,-177.521485,-3.5504297,False
26011794,2026-09-19 13:15:23+00:00,10000.0,2636.7996567545765,2641.417072362232,4.6174156076552855,4.6174156076552855,0.17511438898389758,Uniswap V3,SushiSwap V2,-702.303449,-7.02303449,-670.475137,-6.70475137,Uniswap V3 -> SushiSwap V2,9329.524863,-670.475137,-6.70475137,False
26011795,2026-09-19 13:15:35+00:00,100.0,2636.7996567545765,2641.417072362232,4.6174156076552855,4.6174156076552855,0.17511438898389758,Uniswap V3,SushiSwap V2,-0.593531,-0.593531,-0.245164,-0.245164,Uniswap V3 -> SushiSwap V2,99.754836,-0.245164,-0.245164,False
26011795,2026-09-19 13:15:35+00:00,500.0,2636.7996567545765,2641.417072362232,4.6174156076552855,4.6174156076552855,0.17511438898389758,Uniswap V3,SushiSwap V2,-4.352495,-0.870499,-2.617244,-0.5234488,Uniswap V3 -> SushiSwap V2,497.382756,-2.617244,-0.5234488,False
26011795,2026-09-19 13:15:35+00:00,1000.0,2636.7996567545765,2641.417072362232,4.6174156076552855,4.6174156076552855,0.17511438898389758,Uniswap V3,SushiSwap V2,-12.145462,-1.2145462,-8.691301,-0.8691301,Uniswap V3 -> SushiSwap V2,991.308699,-8.691301,-0.8691301,False
26011795,2026-09-19 13:15:35+00:00,5000.0,2636.7996567545765,2641.417072362232,4.6174156076552855,4.6174156076552855,0.17511438898389758,Uniswap V3,SushiSwap V2,-194.163676,-3.88327352,-177.521485,-3.5504297,Uniswap V3 -> SushiSwap V2,4822.478515,-177.521485,-3.5504297,False
26011795,2026-09-19 13:15:35+00:00,10000.0,2636.7996567545765,2641.417072362232,4.6174156076552855,4.6174156076552855,0.17511438898389758,Uniswap V3,SushiSwap V2,-702.303449,-7.02303449,-670.475137,-6.70475137,Uniswap V3 -> SushiSwap V2,9329.524863,-670.475137,-6.70475137,False
26011796,2026-09-19 13:15:47+00:00,100.0,2636.7996567545765,2641.417072362232,4.6174156076552855,4.6174156076552855,0.17511438898389758,Uniswap V3,SushiSwap V2,-0.593531,-0.593531,-0.245164,-0.245164,Uniswap V3 -> SushiSwap V2,99.754836,-0.245164,-0.245164,False
26011796,2026-09-19 13:15:47+00:00,500.0,2636.7996567545765,2641.417072362232,4.6174156076552855,4.6174156076552855,0.17511438898389758,Uniswap V3,SushiSwap V2,-4.352495,-0.870499,-2.617244,-0.5234488,Uniswap V3 -> SushiSwap V2,497.382756,-2.617244,-0.5234488,False
26011796,2026-09-19 13:15:47+00:00,1000.0,2636.7996567545765,2641.417072362232,4.6174156076552855,4.6174156076552855,0.17511438898389758,Uniswap V3,SushiSwap V2,-12.145462,-1.2145462,-8.691301,-0.8691301,Uniswap V3 -> SushiSwap V2,991.308699,-8.691301,-0.8691301,False
26011796,2026-09-19 13:15:47+00:00,5000.0,2636.7996567545765,2641.417072362232,4.6174156076552855,4.6174156076552855,0.17511438898389758,Uniswap V3,SushiSwap V2,-194.163676,-3.88327352,-177.521485,-3.5504297,Uniswap V3 -> SushiSwap V2,4822.478515,-177.521485,-3.5504297,False
26011796,2026-09-19 13:15:47+00:00,10000.0,2636.7996567545765,2641.417072362232,4.6174156076552855,4.6174156076552855,0.17511438898389758,Uniswap V3,SushiSwap V2,-702.303449,-7.02303449,-670.475137,-6.70475137,Uniswap V3 -> SushiSwap V2,9329.524863,-670.475137,-6.70475137,False
26011797,2026-09-19 13:15:59+00:00,100.0,2637.0184806356588,2641.417072362232,4.398591726573351,4.398591726573351,0.16680170271362912,Uniswap V3,SushiSwap V2,-0.585282,-0.585282,-0.253436,-0.253436,Uniswap V3 -> SushiSwap V2,99.746564,-0.253436,-0.253436,False
26011797,2026-09-19 13:15:59+00:00,500.0,2637.0184806356588,2641.417072362232,4.398591726573351,4.398591726573351,0.16680170271362912,Uniswap V3,SushiSwap V2,-4.311362,-0.8622724,-2.658374,-0.5316748,Uniswap V3 -> SushiSwap V2,497.341626,-2.658374,-0.5316748,False
26011797,2026-09-19 13:15:59+00:00,1000.0,2637.0184806356588,2641.417072362232,4.398591726573351,4.398591726573351,0.16680170271362912,Uniswap V3,SushiSwap V2,-12.063482,-1.2063482,-8.772989,-0.8772989,Uniswap V3 -> SushiSwap V2,991.227011,-8.772989,-0.8772989,False
26011797,2026-09-19 13:15:59+00:00,5000.0,2637.0184806356588,2641.417072362232,4.398591726573351,4.398591726573351,0.16680170271362912,Uniswap V3,SushiSwap V2,-193.764852,-3.87529704,-177.908137,-3.55816274,Uniswap V3 -> SushiSwap V2,4822.091863,-177.908137,-3.55816274,False
26011797,2026-09-19 13:15:59+00:00,10000.0,2637.0184806356588,2641.417072362232,4.398591726573351,4.398591726573351,0.16680170271362912,Uniswap V3,SushiSwap V2,-701.531863,-7.01531863,-671.198697,-6.71198697,Uniswap V3 -> SushiSwap V2,9328.801303,-671.198697,-6.71198697,False
26011798,2026-09-19 13:16:11+00:00,100.0,2637.041094730566,2641.417072362232,4.375977631666334,4.375977631666334,0.16594271664596266,Uniswap V3,SushiSwap V2,-0.584429,-0.584429,-0.25429,-0.25429,Uniswap V3 -> SushiSwap V2,99.74571,-0.25429,-0.25429,False
26011798,2026-09-19 13:16:11+00:00,500.0,2637.041094730566,2641.417072362232,4.375977631666334,4.375977631666334,0.16594271664596266,Uniswap V3,SushiSwap V2,-4.307111,-0.8614222,-2.662624,-0.5325248,Uniswap V3 -> SushiSwap V2,497.337376,-2.662624,-0.5325248,False
26011798,2026-09-19 13:16:11+00:00,1000.0,2637.041094730566,2641.417072362232,4.375977631666334,4.375977631666334,0.16594271664596266,Uniswap V3,SushiSwap V2,-12.05501,-1.205501,-8.781431,-0.8781431,Uniswap V3 -> SushiSwap V2,991.218569,-8.781431,-0.8781431,False
26011798,2026-09-19 13:16:11+00:00,5000.0,2637.041094730566,2641.417072362232,4.375977631666334,4.375977631666334,0.16594271664596266,Uniswap V3,SushiSwap V2,-193.723636,-3.87447272,-177.948092,-3.55896184,Uniswap V3 -> SushiSwap V2,4822.051908,-177.948092,-3.55896184,False
26011798,2026-09-19 13:16:11+00:00,10000.0,2637.041094730566,2641.417072362232,4.375977631666334,4.375977631666334,0.16594271664596266,Uniswap V3,SushiSwap V2,-701.452125,-7.01452125,-671.273466,-6.71273466,Uniswap V3 -> SushiSwap V2,9328.726534,-671.273466,-6.71273466,False
26011799,2026-09-19 13:16:23+00:00,100.0,2637.6849313050743,2641.417072362232,3.7321410571575457,3.7321410571575457,0.14149305752415833,Uniswap V3,SushiSwap V2,-0.560157,-0.560157,-0.27862,-0.27862,Uniswap V3 -> SushiSwap V2,99.72138,-0.27862,-0.27862,False
26011799,2026-09-19 13:16:23+00:00,500.0,2637.6849313050743,2641.417072362232,3.7321410571575457,3.7321410571575457,0.14149305752415833,Uniswap V3,SushiSwap V2,-4.186087,-0.8372174,-2.783597,-0.5567194,Uniswap V3 -> SushiSwap V2,497.216403,-2.783597,-0.5567194,False
26011799,2026-09-19 13:16:23+00:00,1000.0,2637.6849313050743,2641.417072362232,3.7321410571575457,3.7321410571575457,0.14149305752415833,Uniswap V3,SushiSwap V2,-11.813802,-1.1813802,-9.021698,-0.9021698,Uniswap V3 -> SushiSwap V2,990.978302,-9.021698,-0.9021698,False
